Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Time on Site,Income Tier,Region,Time on Site Tier
1136,26,Female,City W,74085,"[{""Purchase Date"": ""2025-02-21"", ""Product Category"": ""Clothing"", ""Price"": 812.45, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2025-03-01"", ""Product Category"": ""Electronics"", ""Price"": 641.77, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-06-23"", ""Product Category"": ""Electronics"", ""Price"": 929.83, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-09-15"", ""Product Category"": ""Electronics"", ""Price"": 302.58, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-06-27"", ""Product Category"": ""Home & Garden"", ""Price"": 909.42, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-12-06T11:09:23Z"", ""Product Category"": ""Clothing""}]",422.0,Medium,Region 4,Very Long
1137,47,Female,City V,68509,"[{""Purchase Date"": ""2024-09-08"", ""Product Category"": ""Electronics"", ""Price"": 612.55, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-12-28T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-17T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",273.6,Medium,Region 3,Long
1138,62,Female,City Y,106402,"[{""Purchase Date"": ""2025-03-28"", ""Product Category"": ""Electronics"", ""Price"": 316.14, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-06"", ""Product Category"": ""Home & Garden"", ""Price"": 45.82, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-12-19"", ""Product Category"": ""Electronics"", ""Price"": 192.13, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2025-02-22"", ""Product Category"": ""Electronics"", ""Price"": 655.64, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-06-23T11:09:23Z"", ""Product Category"": ""Clothing""}]",351.8,High,Region 6,Very Long
1139,62,Male,City F,101697,"[{""Purchase Date"": ""2024-06-30"", ""Product Category"": ""Home & Garden"", ""Price"": 653.27, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2024-07-10"", ""Product Category"": ""Home & Garden"", ""Price"": 949.03, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2024-12-04"", ""Product Category"": ""Home & Garden"", ""Price"": 741.52, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}]","[{""Timestamp"": ""2025-04-16T11:09:23Z"", ""Product Category"": ""Clothing""}]",70.7,High,Region 7,Short
1140,55,Female,City N,105343,"[{""Purchase Date"": ""2025-03-08"", ""Product Category"": ""Clothing"", ""Price"": 245.96, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-08-16"", ""Product Category"": ""Clothing"", ""Price"": 85.62, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-12-12"", ""Product Category"": ""Clothing"", ""Price"": 79.46, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-06-18"", ""Product Category"": ""Clothing"", ""Price"": 82.16, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}]","[{""Timestamp"": ""2024-07-14T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-17T11:09:23Z"", ""Product Category"": ""Clothing""}]",152.4,High,Region 2,Medium
1141,26,Male,City T,93348,"[{""Purchase Date"": ""2025-04-05"", ""Product Category"": ""Clothing"", ""Price"": 750.77, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-07-27T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",448.7,High,Region 2,Very Long
1142,46,Female,City R,39164,"[{""Purchase Date"": ""2024-06-09"", ""Product Category"": ""Electronics"", ""Price"": 499.65, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-07-08"", ""Product Category"": ""Electronics"", ""Price"": 790.38, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2025-02-08"", ""Product Category"": ""Home & Garden"", ""Price"": 480.31, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-10-28"", ""Product Category"": ""Electronics"", ""Price"": 440.17, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}]","[{""Timestamp"": ""2025-03-11T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-10T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-07T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-15T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-12-15T11:09:23Z"", ""Product Category"": ""Clothing""}]",255.3,Low,,Long
1143,25,Male,City H,105339,"[{""Purchase Date"": ""2024-05-11"", ""Product Category"": ""Home & Garden"", ""Price"": 105.99, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-07-01"", ""Product Category"": ""Clothing"", ""Price"": 944.54, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}]","[{""Timestamp"": ""2024-07-07T11:09:23Z"", ""Product Category"": ""Electronics""}]",391.4,High,,Very Long
1144,57,Male,City Z,92293,"[{""Purchase Date"": ""2025-03-31"", ""Product Category"": ""Clothing"", ""Price"": 905.46, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-06-22"", ""Product Category"": ""Clothing"", ""Price"": 728.3, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}]","[{""Timestamp"": ""2025-02-05T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-03-08T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-09T11:09:23Z"", ""Product Category"": ""Electronics""}]",176.7,High,Region 4,Medium
1145,34,Female,City C,46982,"[{""Purchase Date"": ""2024-08-20"", ""Product Category"": ""Home & Garden"", ""Price"": 136.1, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-09-26"", ""Product Category"": ""Electronics"", ""Price"": 308.23, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-10-19"", ""Product Category"": ""Clothing"", ""Price"": 551.27, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-07-04"", ""Product Category"": ""Clothing"", ""Price"": 51.29, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-02-18"", ""Product Category"": ""Electronics"", ""Price"": 302.83, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}]","[{""Timestamp"": ""2024-07-05T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-09-27T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-21T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-01-04T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",110.4,Low,Region 1,Medium
1146,62,Male,City G,42348,"[{""Purchase Date"": ""2024-09-30"", ""Product Category"": ""Home & Garden"", ""Price"": 901.85, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2024-07-11"", ""Product Category"": ""Home & Garden"", ""Price"": 272.75, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2025-02-12"", ""Product Category"": ""Clothing"", ""Price"": 795.37, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2024-06-12"", ""Product Category"": ""Clothing"", ""Price"": 630.27, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}]","[{""Timestamp"": ""2024-10-05T11:09:23Z"", ""Product Category"": ""Clothing""}]",185.6,Low,,Medium
1147,51,Female,City G,105927,"[{""Purchase Date"": ""2025-04-08"", ""Product Category"": ""Home & Garden"", ""Price"": 272.23, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-08-17"", ""Product Category"": ""Home & Garden"", ""Price"": 565.63, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-09-16"", ""Product Category"": ""Electronics"", ""Price"": 296.54, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-05-02"", ""Product Category"": ""Home & Garden"", ""Price"": 563.81, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-06-28T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-22T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-23T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-01-07T11:09:23Z"", ""Product Category"": ""Electronics""}]",470.2,High,,Very Long
1148,37,Male,City Y,93509,"[{""Purchase Date"": ""2025-02-25"", ""Product Category"": ""Home & Garden"", ""Price"": 431.78, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-07-02"", ""Product Category"": ""Clothing"", ""Price"": 164.48, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-12-05"", ""Product Category"": ""Clothing"", ""Price"": 248.96, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-08-03"", ""Product Category"": ""Electronics"", ""Price"": 524.62, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-09-09T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-07-30T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-06-23T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-11-27T11:09:23Z"", ""Product Category"": ""Clothing""}]",283.3,High,Region 6,Long
1149,41,Male,City Z,98459,"[{""Purchase Date"": ""2025-02-06"", ""Product Category"": ""Clothing"", ""Price"": 197.24, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}]","[{""Timestamp"": ""2024-12-11T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-30T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-01-16T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-13T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-08-26T11:09:23Z"", ""Product Category"": ""Clothing""}]",489.9,High,Region 4,Very Long
1150,64,Male,City D,105691,"[{""Purchase Date"": ""2024-07-11"", ""Product Category"": ""Clothing"", ""Price"": 828.14, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-09"", ""Product Category"": ""Home & Garden"", ""Price"": 448.47, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-22"", ""Product Category"": ""Home & Garden"", ""Price"": 570.56, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-01-21"", ""Product Category"": ""Home & Garden"", ""Price"": 64.53, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-03-05"", ""Product Category"": ""Home & Garden"", ""Price"": 977.61, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-12-25T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-24T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",64.3,High,Region 2,Short
1151,42,Male,City U,64197,"[{""Purchase Date"": ""2024-12-26"", ""Product Category"": ""Home & Garden"", ""Price"": 825.17, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-08"", ""Product Category"": ""Electronics"", ""Price"": 411.13, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-06-17"", ""Product Category"": ""Home & Garden"", ""Price"": 418.35, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-12-14"", ""Product Category"": ""Clothing"", ""Price"": 61.33, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-07-02"", ""Product Category"": ""Home & Garden"", ""Price"": 901.78, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-08-23T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-06-26T11:09:23Z"", ""Product Category"": ""Clothing""}]",393.2,Medium,Region 3,Very Long
1152,43,Male,City Y,50547,"[{""Purchase Date"": ""2024-09-05"", ""Product Category"": ""Home & Garden"", ""Price"": 998.35, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}, {""Purchase Date"": ""2024-07-22"", ""Product Category"": ""Clothing"", ""Price"": 565.46, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}]","[{""Timestamp"": ""2024-12-12T11:09:23Z"", ""Product Category"": ""Electronics""}]",273.1,Medium,Region 6,Long
1153,62,Female,City G,58239,"[{""Purchase Date"": ""2024-12-22"", ""Product Category"": ""Electronics"", ""Price"": 133.66, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}, {""Purchase Date"": ""2024-06-19"", ""Product Category"": ""Clothing"", ""Price"": 383.72, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}, {""Purchase Date"": ""2024-10-15"", ""Product Category"": ""Home & Garden"", ""Price"": 142.4, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}]","[{""Timestamp"": ""2025-02-18T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-16T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-08-10T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-07-04T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-01-06T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",268.9,Medium,,Long
1154,65,Female,City H,112254,"[{""Purchase Date"": ""2025-03-16"", ""Product Category"": ""Electronics"", ""Price"": 91.05, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-07-16"", ""Product Category"": ""Clothing"", ""Price"": 570.2, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-08-25"", ""Product Category"": ""Clothing"", ""Price"": 206.9, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2024-09-29T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-12-31T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-05-26T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-11-19T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-05-07T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",142.1,Very High,,Medium
1155,35,Female,City V,53925,"[{""Purchase Date"": ""2025-02-16"", ""Product Category"": ""Electronics"", ""Price"": 404.68, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2025-02-03"", ""Product Category"": ""Home & Garden"", ""Price"": 71.82, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2025-03-19"", ""Product Category"": ""Home & Garden"", ""Price"": 197.67, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-10-28"", ""Product Category"": ""Clothing"", ""Price"": 296.63, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-08-22"", ""Product Category"": ""Electronics"", ""Price"": 133.05, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-05-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",52.4,Medium,Region 3,Short
1156,48,Male,City R,48403,"[{""Purchase Date"": ""2024-10-31"", ""Product Category"": ""Clothing"", ""Price"": 545.78, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}, {""Purchase Date"": ""2025-04-06"", ""Product Category"": ""Clothing"", ""Price"": 84.67, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}, {""Purchase Date"": ""2024-11-12"", ""Product Category"": ""Clothing"", ""Price"": 567.65, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}, {""Purchase Date"": ""2024-07-15"", ""Product Category"": ""Home & Garden"", ""Price"": 147.06, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}, {""Purchase Date"": ""2024-07-13"", ""Product Category"": ""Clothing"", ""Price"": 132.48, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-11-20T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-06-08T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-12-13T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-02T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-10T11:09:23Z"", ""Product Category"": ""Electronics""}]",93.2,Low,,Short
